No_TableNo,ExptNo,ExptNo_norm,PM,Tsub,x,G_kg_m2s,G_Mlb_ft2h,LD,old86_member,policy_class,high_PM,deep_subcooled,scope_A_Gle4200,scope_B_Gle4200_LDge40,scope_C_B_xgtm020,scope_D_old86like_lowX,q_M_MWm2_result,q_P_MWm2,dq_ratio_pct_result,log_message,x_band,LD_band,pred_Tsub_poly1,resid_Tsub_poly1,pred_Tsub_poly2,resid_Tsub_poly2,pred_Tsub_poly3,resid_Tsub_poly3,pred_Tsub_saturation,resid_Tsub_saturation,pred_Tsub_saturation_plus_logLD,resid_Tsub_saturation_plus_logLD,pred_Tsub_saturation_plus_x_DIAG_ONLY,resid_Tsub_saturation_plus_x_DIAG_ONLY,pred_Tsub_saturation_plus_logLD_plus_x_DIAG_ONLY,resid_Tsub_saturation_plus_logLD_plus_x_DIAG_ONLY,pred_Tsub_saturation_plus_xband_DIAG_ONLY,resid_Tsub_saturation_plus_xband_DIAG_ONLY
29.01_10,29.01,29.01,1.6238181936166036,310.43419463641936,-0.077,3919.5047,2.89,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.653015219999999,5.931832575794358,-0.4260424215401648,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,LD>=120,2.0178891989731644,-0.3940710053565608,1.6610053968487044,-0.037187203232100785,1.67732501712641,-0.0535068235098064,1.8182054547747302,-0.19438726115812655,1.5677469349703215,0.05607125864628215,1.6268987656088676,-0.0030805719922639696,1.659152149164635,-0.035333955548031426,1.60588568453749,0.01793250907911359
3.01_10,3.01,3.01,1.3413056622667905,110.03342555391588,-0.036,2251.3418,1.66,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,3.880145699999999,5.204461397830138,0.2003229437908337,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.2567354959911579,0.08457016627563263,1.4043532756292751,-0.06304761336248466,1.4105475762558408,-0.06924191398905033,1.4108356012431682,-0.06952993897637771,1.375672587349542,-0.03436692508275141,1.3395157560343418,0.0017899062324486792,1.336488198495836,0.004817463770954378,1.3572233514788201,-0.01591768921202963
30.01_10,30.01,30.01,1.599512232471623,311.55670341994664,-0.055,3933.067,2.9,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.74134374,5.984325078011132,-0.2593209319695264,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,LD>=120,2.0221526642339187,-0.4226404317622956,1.6538295524922708,-0.05431732002064771,1.6715024673006804,-0.07199023482905731,1.818520427385716,-0.21900819491409296,1.5687151326775666,0.030797099794056537,1.5797371655344987,0.019775066937124386,1.6086675878607632,-0.00915535538914014,1.6060088483586221,-0.006496615886999013
4.01_10,4.01,4.01,1.3626063074161932,111.10531905016614,-0.049,2305.591,1.7,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,3.9116916,5.3300956468269405,-0.6916007288926945,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.260806716414156,0.10179959100203706,1.413861525059595,-0.051255217643401796,1.4199285406145317,-0.05732223319833851,1.4179796238398175,-0.05537331642362431,1.3841745143579123,-0.021568206941719126,1.3717625692186382,-0.009156261802444998,1.370161370957832,-0.007555063541638818,1.362297211578582,0.00030909583761107307
442.01_10,442.01,442.01,1.3873729587911223,132.74047859555014,-0.032,1193.4824,0.8800000000000001,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.583609209999999,3.584429554037693,0.7951765892776542,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,70<=LD<80,1.3429804619440242,0.04439249684709812,1.5870705160865226,-0.19969755729540029,1.5888592923881335,-0.20148633359701118,1.539075709596764,-0.15170275080564166,1.5511547938085377,-0.1637818350174154,1.4053689158806935,-0.017995957089571135,1.3891622284739347,-0.0017892696828123444,1.445610034348927,-0.058237075557804774
449.01_10,449.01,449.01,1.18830075807576,104.4446876334049,0.016,1350.80508,0.996,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.586763799999999,3.073853384502932,0.9737325886546742,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.2355085886161588,-0.047207830540398676,1.353360887266075,-0.16506012919031487,1.3600636803974817,-0.17176292232172163,1.3715620721495698,-0.18326131407380974,1.3449561625859463,-0.15665540451018622,1.2036931987710504,-0.015392440695290333,1.193295745596889,-0.004994987521128813,1.2258352375472816,-0.037534479471521554
450.01_10,450.01,450.01,1.1216980167672548,97.7484248428973,0.032,1356.23,1.0,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,2.8484903641046206,0.6193429522622906,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.2100751272453736,-0.0883771104781188,1.289130953263269,-0.16743293649601432,1.296073354772183,-0.17437533800492822,1.3197009633905468,-0.198002946623292,1.2859581041053991,-0.16426008733814434,1.1365709589609325,-0.01487294219367774,1.1271009396287015,-0.005402922861446724,1.18794137655553,-0.06624335978827522
451.01_10,451.01,451.01,1.2116431431302304,103.88827213816978,-0.004,1383.3546,1.0199999999999998,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,3.076901061024191,-0.4908918908686113,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,70<=LD<80,1.2333952348773793,-0.021752091747148983,1.3481538835414153,-0.13651074041118494,1.354892449126834,-0.14324930599660357,1.3674587506125602,-0.1558156074823298,1.340218693599761,-0.12857555046953073,1.2440829197003762,-0.03243977657014585,1.236949743742201,-0.025306600611970653,1.3260783503440603,-0.11443520721382994
452.01_10,452.01,452.01,0.996502906637817,78.20645849357618,0.042,1383.3546,1.0199999999999998,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.21767677,2.209921347288166,-0.2793257296393348,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.1358516593493406,-0.13934875271152358,1.0821624246254893,-0.08565951798767224,1.0871025572128257,-0.09059965057500863,1.132827225258637,-0.13632431862082006,1.086526683800422,-0.0900237771626049,0.9898761669713705,0.006626739666446557,0.9882668709084135,0.008236035729403568,1.0457519164960065,-0.049249009858189474
453.01_10,453.01,453.01,1.1779656161796004,103.28179546252004,0.009,1410.4792,1.04,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.64354642,3.1140067875346764,-0.3902064985320317,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.2310917408860316,-0.05312612470643119,1.3424515468460119,-0.16448593066641148,1.3492259237281234,-0.17126030754852306,1.3629449569782155,-0.1849793407986151,1.3350216444517014,-0.15705602827210097,1.2133468661254778,-0.035381249945877435,1.2045698184754976,-0.026604202295897217,1.2195917085959989,-0.041626092416398475
456.01_10,456.01,456.01,1.1126152919437835,89.93618676924655,0.018,1491.853,1.1,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53629036,2.821915439345603,0.8166922772779703,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.1804030158779355,-0.067787723934152,1.2098809062284166,-0.0972656142846331,1.2165380523861566,-0.10392276044237314,1.2518352301697286,-0.13921993822594514,1.2113659792043687,-0.09875068726058522,1.1223880922914695,-0.009772800347686017,1.11887273461224,-0.006257442668456514,1.1372669594367057,-0.024651667492922247
461.01_10,461.01,461.01,1.0568160065669558,82.67080560476268,0.021,1586.7891,1.17,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,2.6837260709556228,0.3392973594095591,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.1528079532330116,-0.0959919466660557,1.1320072458966857,-0.07519123932972982,1.1377951423782102,-0.08097913581125438,1.1807397473229144,-0.12392374075595858,1.1359606419020243,-0.07914463533506844,1.068061970281274,-0.011245963714318075,1.0675724186688986,-0.01075641210194278,1.0829777085444945,-0.026161701977538643
462.01_10,462.01,462.01,1.0320352271377364,79.31866378958193,0.021,1641.0383,1.21,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,2.620796645777028,0.0154116741460514,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.1400759903407174,-0.10804076320298095,1.0947222537669126,-0.06268702662917613,1.0998968844706976,-0.06786165733296112,1.1450817355660476,-0.11304650842831121,1.0990716359496833,-0.06703640881194683,1.043494911355053,-0.011459684217316468,1.0445327314650124,-0.012497504327275921,1.0553199677089993,-0.02328474057126284
463.01_10,463.01,463.01,1.1688805638214936,85.45707234861334,-0.022,1708.8498,1.26,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.54890872,2.979369861763122,0.21701361899549,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,70<=LD<80,1.1633906334257431,0.00548993039575052,1.1623469201373362,0.006533643684157431,1.1685407165155868,0.00033984730590685963,1.2089739129068915,-0.040093349085397856,1.1655976046688314,0.0032829591526621904,1.179593981688317,-0.010713417866823338,1.1842218184672468,-0.0153412546457532,1.2078911514835013,-0.03901058766200771
469.01_10,469.01,469.01,0.939648075944587,68.13071600661715,0.029,1817.3482,1.34,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53313577,2.38025615238691,0.49265016365295,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.0975824015049025,-0.1579343255603155,0.9640875417334711,-0.024439465788884118,0.9661590572708834,-0.026510981326296368,1.0114218684632674,-0.07177379251868043,0.9655566747320703,-0.025908598787483306,0.9312200847955435,0.008427991149043468,0.9355458208848206,0.004102255059766358,0.9493276933632295,-0.009679617418642539
474.01_10,474.01,474.01,0.8776273132300272,59.731310664686816,0.021,2088.5942,1.54,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.5709908500000003,2.256371792024484,0.7561256859920658,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.06568013631836,-0.1880528230883327,0.8597484167012619,0.017878896528765287,0.8583300163153413,0.019297296914685846,0.8943438502664585,-0.016716537036431278,0.8538723664130006,0.023754946817026612,0.8615299912813462,0.016097321948680965,0.8694227247930401,0.008204588436987126,0.8537598532231742,0.023867460006853025
479.01_10,479.01,479.01,0.764008973539848,53.10991238658369,0.04,2142.8434,1.58,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,1.9401587296104508,-0.1374197559257923,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.0405310221639028,-0.27652204862405483,0.7737089794296008,-0.009700005889752839,0.7687745253445455,-0.00476555180469751,0.7904459803091579,-0.026437006769309934,0.7582098079823301,0.005799165557517916,0.7411110882459068,0.02289788529394121,0.7470975310242673,0.016911442515580632,0.7670425916713212,-0.0030336181314731814
483.01_10,483.01,483.01,0.7668600113107206,51.982230400728895,0.027,2305.591,1.7,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.583609209999999,1.981266588003081,-0.7261609361128921,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.036247908265442,-0.26938789695472154,0.7587229766412703,0.00813703466945026,0.75311906689381,0.013740944416910539,0.7716421769066577,-0.004782165595937138,0.7412073304128906,0.025652680897830016,0.7543777379513179,0.012482273359402662,0.7623619787831373,0.0044980325275832955,0.7511689803274079,0.015691030983312704
489.01_10,489.01,489.01,0.6440243300341385,44.21115401415841,0.041,2454.7763,1.81,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,True,2.54259954,1.6374959652936087,0.1123494703282611,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,1.0067321354723797,-0.3627078054382412,0.652818381966614,-0.00879405193247551,0.6420159565474632,0.0020083734866752634,0.6325356181697952,0.011488711864343304,0.6180871653434737,0.02593716469066476,0.613798083108722,0.030226246925416533,0.6190282751828569,0.024996054851281646,0.6321430449546698,0.011881285079468729
493.01_10,493.01,493.01,0.435151931201948,33.60109799971622,0.049,2888.7699,2.13,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.52682659,1.0995534704509329,-0.3386401216996503,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,0.966433470645827,-0.531281539443879,0.5007981007718704,-0.06564616956992236,0.4811550478486586,-0.046003116646710585,0.41279860755610476,0.02235332364584325,0.4319354583829247,0.0032164728190233194,0.4149089873777395,0.020242943824208492,0.41421145130364034,0.020940479898307662,0.4388664066788197,-0.0037144754768717037
496.01_10,496.01,496.01,0.4808078218353823,35.27787208981738,0.037,2997.2683,2.21,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.586763799999999,1.243736268280616,-0.0364470894094111,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,0.9728021228899675,-0.4919943010545852,0.5253931821972327,-0.04458536036185046,0.5072872337361912,-0.026479411900808936,0.4500225820603181,0.0307852397750642,0.4628280870559557,0.017979734779426604,0.4720371545514545,0.00877066728392778,0.4742438950765963,0.006563926758785976,0.4720306882727512,0.008777133562631101
497.01_10,497.01,497.01,0.4856745056107639,35.27787208981738,0.034,3051.5175,2.25,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.60253675,1.2639857493900943,0.5909707056032266,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,0.9728021228899675,-0.48712761727920356,0.5253931821972327,-0.039718676586468826,0.5072872337361912,-0.021612728125427305,0.4500225820603181,0.03565192355044583,0.4628280870559557,0.022846418554808234,0.4784792328434684,0.007195272767295535,0.4811344501954832,0.0045400554152807415,0.4720306882727512,0.013643817338012731
498.01_10,498.01,498.01,0.4913008889472814,35.82580133498607,0.033,3051.5175,2.25,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.6183097,1.28637788314929,-0.7752096507386549,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,70<=LD<80,0.9748832445136105,-0.4835823555663291,0.5333838453842409,-0.04208295643695947,0.5157685464167072,-0.024467657469425808,0.4619741868537539,0.0293267020935275,0.4727993771337834,0.018501511813498017,0.49064693784918284,0.0006539510980985708,0.49378182749223737,-0.0024809385449559573,0.48264351155981944,0.008657377387461973
5.01_10,5.01,5.01,1.4577718640475934,143.85385187892945,-0.053,2386.9648,1.7600000000000002,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,5.1104358,7.449849522261555,0.8722911747696183,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.385190805077902,0.07258105896969136,1.6621851503167573,-0.20441328626916389,1.66080997255182,-0.20303810850422654,1.5869242450895267,-0.12915238104193327,1.6007609367655602,-0.1429890727179668,1.4762165795416788,-0.01844471549408544,1.4611127517987765,-0.0033408877511831303,1.4769165968546099,-0.01914473280701645
6.01_10,6.01,6.01,1.445882742939732,143.85385187892945,-0.056,2400.5271,1.7699999999999998,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,5.1104358,7.389090932121405,-0.4801265367972879,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.385190805077902,0.060691937861830025,1.6621851503167573,-0.21630240737702522,1.66080997255182,-0.21492722961208788,1.5869242450895267,-0.1410415021497946,1.6007609367655602,-0.15487819382582813,1.4826586578336927,-0.03677591489396059,1.4680033069176632,-0.022120563977931162,1.4769165968546099,-0.031033853914877785
7.01_10,7.01,7.01,1.3737838826461417,123.30541643666328,-0.037,2427.6517,1.7899999999999998,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,4.637247299999999,6.3705756005843375,0.7075163042609182,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.3071446089531331,0.0666392736930086,1.5159173024894943,-0.1421334198433526,1.5199350595858587,-0.14615117693971702,1.491308143648752,-0.11752426100261038,1.4741558686411582,-0.10037198599501651,1.3892348889002675,-0.015451006254125765,1.3801649846092163,-0.00638110196307462,1.4133902980780735,-0.039606415431931774
8.01_10,8.01,8.01,1.353475742387643,121.07838458578988,-0.035,2427.6517,1.7899999999999998,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,4.5741555,6.191008511159019,-0.1184510897508475,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.2986859910161266,0.054789751371516315,1.4981335231196438,-0.14465778073200086,1.5026017541169536,-0.14912601172931073,1.4789555337093758,-0.12547979132173293,1.4586240325449467,-0.10514829015730376,1.3778179607659786,-0.024342218378335723,1.3694523521095825,-0.015976609721939594,1.4049154569976405,-0.05143971460999763
80.01_10,80.01,80.01,0.1173350424102666,21.424642698647403,0.048,4136.501499999999,3.0499999999999994,64.58333333333336,False,B_main_x>-0.20,False,False,True,True,True,False,3.1230441,0.366442511922633,-0.4938437410075403,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,40<=LD<70,0.9201853744731632,-0.8028503320628966,0.31576976738232015,-0.19843472497205356,0.28329472169573944,-0.16595967928547284,0.11075471256860425,0.006580329841662347,0.23772209744268896,-0.12038705503242236,0.15461624047776418,-0.03728119806749758,0.13325731671999252,-0.015922274309725926,0.16398454047756472,-0.04664949806729812
9.01_10,9.01,9.01,1.3556037191052863,108.35218501251636,-0.05,2441.214,1.7999999999999998,80.0,True,B_main_x>-0.20,False,False,True,True,True,False,4.0378752,5.473758638403003,-0.4556711931547225,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.2503498794610992,0.10525383964418711,1.3892635571675929,-0.033659838062306546,1.395638648935427,-0.040034929830140786,1.399383708622545,-0.04377998951725859,1.3621326250847035,-0.006528905979417132,1.3625944524124838,-0.006990733307197461,1.3624754862244737,-0.006871767119187355,1.349056470974877,0.006547248130409411
