original_target_row,result_row_in_all_rev,No_TableNo,TableNo,ExptNo,Status,exclude_reason,P_Pa_input,P_MPa,G,DH_m,L_DNB_m_input,Tin_K,q_M_Wm2_input,q_M_MWm2_input,F_form_input,x_Mes_input,L_m_input,L_DNB_over_DH_input,L_over_DH_input,q_in_Wm2,q_in_MWm2,q_P_Wm2,q_P_MWm2,q_M_Wm2_result,q_M_MWm2_result,PM_noF1,dq_ratio_pct_result,Tsub_K,Tsub2,Fcorr,F_form_result,x_Mes_result,log_q_low,log_q_high,log_q_in,log_q_P,log_PM_ratio,log_dq_ratio_pct,log_message
279,279,144.01_10,10,144.01,OK,,13789514.586336,13.789514586336,4068.69,0.004724399999999999,0.3048,537.6968714991233,5015798.1,5.0157981,1,-0.082,0.3048,64.51612903225808,64.51612903225808,6051180.267333984,6.051180267333985,6008308.692547271,6.008308692547271,5015798.1,5.0157981,1.1978769026901763,-0.708482856115632,70.92420249940028,70.92420249940028,1,1,-0.082,6051089.4775390625,6051271.057128906,6051180.267333984,6008308.692547271,1.1978769026901763,-0.708482856115632,
280,280,145.01_10,10,145.01,OK,,13789514.586336,13.789514586336,4109.3769,0.004724399999999999,0.3048,480.3233523715473,7255556.999999999,7.255556999999999,1,-0.202,0.3048,64.51612903225808,64.51612903225808,12902667.999267578,12.902667999267578,12946197.996778568,12.946197996778567,7255556.999999999,7.255556999999999,1.784314835756727,0.33737206532370756,128.29772162697628,128.29772162697628,1,1,-0.202,12902531.433105469,12902804.565429688,12902667.999267578,12946197.996778568,1.784314835756727,0.33737206532370756,
281,281,146.01_10,10,146.01,OK,,13789514.586336,13.789514586336,4163.626099999999,0.004724399999999999,0.3048,587.1964312998762,3059952.299999999,3.059952299999999,1,0.043,0.3048,64.51612903225808,64.51612903225808,350960.01625061035,0.35096001625061035,347545.3559375421,0.3475453559375421,3059952.299999999,3.059952299999999,0.11357868419633281,-0.9729485283103985,21.424642698647403,21.424642698647403,1,1,0.043,350954.34188842773,350965.69061279297,350960.01625061035,347545.3559375421,0.11357868419633281,-0.9729485283103985,
282,282,147.01_10,10,147.01,OK,,13789514.586336,13.789514586336,4773.9296,0.004724399999999999,0.3048,539.3563394457917,5867537.399999999,5.8675374,1,-0.075,0.3048,64.51612903225808,64.51612903225808,6630146.789550781,6.630146789550781,6649920.325817542,6.649920325817542,5867537.399999999,5.8675374,1.1333409354693746,0.2982367795826831,69.26473455273185,69.26473455273185,1,1,-0.075,6629965.2099609375,6630328.369140625,6630146.789550781,6649920.325817542,1.1333409354693746,0.2982367795826831,
283,,148.01_10,10,148.01,FAIL_BRACKET_LOW,,13789514.586336,13.789514586336,4773.9296,0.004724399999999999,0.3048,589.9230674766882,3227145.569999999,3.227145569999999,1,0.045,0.3048,64.51612903225808,64.51612903225808,,,,,,,,,,,,,,100000,12000000,100000,546085535.33322,169.2162697616458,545985.53533322,
284,283,149.01_10,10,149.01,OK,,13789514.586336,13.789514586336,5696.166,0.004724399999999999,0.3048,484.796923006173,9022127.399999999,9.022127399999999,1,-0.227,0.3048,64.51612903225808,64.51612903225808,16475921.630859375,16.475921630859375,16497282.91420225,16.49728291420225,9022127.399999999,9.022127399999999,1.8285357968013456,0.1296515231224813,123.82415099235055,123.82415099235055,1,1,-0.227,16474829.1015625,16477014.16015625,16475921.630859375,16497282.91420225,1.8285357968013456,0.1296515231224813,
285,284,15.01_10,10,15.01,OK,,13789514.586336,13.789514586336,3132.8913,0.001905,0.1524,459.1950529744547,6750822.600000001,6.7508226,1,-0.071,0.1524,80.0,80.0,9939797.973632812,9.939797973632812,9900929.140363626,9.900929140363626,6750822.600000001,6.7508226,1.4666255843196985,-0.3910424877074285,149.42602102406886,149.42602102406886,1,1,-0.071,9939434.814453125,9940161.1328125,9939797.973632812,9900929.140363626,1.4666255843196985,-0.3910424877074285,
286,285,150.01_10,10,150.01,OK,,13789514.586336,13.789514586336,520.79232,0.004749799999999999,0.3175,540.4903579919064,851739.2999999999,0.8517393,1,0.041,0.3175,66.84491978609627,66.84491978609627,929163.3367538452,0.9291633367538452,920497.6657866031,0.9204976657866031,851739.2999999999,0.8517393,1.0807270085888994,-0.9326316078631303,68.13071600661715,68.13071600661715,1,1,0.041,929160.4995727539,929166.1739349365,929163.3367538452,920497.6657866031,1.0807270085888994,-0.9326316078631303,
287,286,152.01_10,10,152.01,OK,,13789514.586336,13.789514586336,644.20925,0.004749799999999999,0.3175,538.266586104927,1100951.91,1.1009519099999998,1,0.049,0.3175,66.84491978609627,66.84491978609627,1163818.073272705,1.163818073272705,1165832.0562262987,1.1658320562262987,1100951.91,1.1009519099999998,1.058930953874542,0.17304963721092562,70.35448789359657,70.35448789359657,1,1,0.049,1163806.7245483398,1163829.4219970703,1163818.073272705,1165832.0562262987,1.058930953874542,0.17304963721092562,
288,287,154.01_10,10,154.01,OK,,13789514.586336,13.789514586336,782.54471,0.004749799999999999,0.3175,332.4538145639305,3217681.8,3.2176818,1,-0.189,0.3175,66.84491978609627,66.84491978609627,5966269.111633301,5.9662691116333,5962385.326369401,5.962385326369401,3217681.8,3.2176818,1.853006511199896,-0.06509571042189388,276.16725943459306,276.16725943459306,1,1,-0.189,5966246.41418457,5966291.809082031,5966269.111633301,5962385.326369401,1.853006511199896,-0.06509571042189388,
289,288,16.01_10,10,16.01,OK,,13789514.586336,13.789514586336,3146.4536,0.001905,0.1524,528.1875960501724,4164058.8,4.164058799999999,1,-0.027,0.1524,80.0,80.0,4881308.364868164,4.881308364868164,4884499.308720358,4.884499308720358,4164058.8,4.164058799999999,1.1730140094852546,0.06537066732271146,80.4334779483512,80.4334779483512,1,1,-0.027,4881262.969970703,4881353.759765625,4881308.364868164,4884499.308720358,1.1730140094852546,0.06537066732271145,
290,289,161.01_10,10,161.01,OK,,13789514.586336,13.789514586336,1019.88496,0.004749799999999999,0.3175,486.4039967934542,2082029.4,2.0820293999999997,1,-0.093,0.3175,66.84491978609627,66.84491978609627,3242348.289489746,3.242348289489746,3270845.252212749,3.270845252212749,2082029.4,2.0820293999999997,1.5709889842154723,0.8788988775628229,122.21707720506936,122.21707720506936,1,1,-0.093,3242325.5920410156,3242370.9869384766,3242348.289489746,3270845.252212749,1.5709889842154723,0.878898877562823,
291,290,164.01_10,10,164.01,OK,,13789514.586336,13.789514586336,1063.28432,0.004749799999999999,0.3175,448.1362430027391,3217681.8,3.2176818,1,-0.005,0.3175,66.84491978609627,66.84491978609627,4524300.193786621,4.524300193786621,4562557.466876198,4.562557466876197,3217681.8,3.2176818,1.4179641588165113,0.8455953727853106,160.48483099578448,160.48483099578448,1,1,-0.005,4524277.496337891,4524322.891235352,4524300.193786621,4562557.466876198,1.4179641588165113,0.8455953727853107,
292,291,165.01_10,10,165.01,OK,,13789514.586336,13.789514586336,1078.20285,0.004749799999999999,0.3175,505.0361084992016,2249222.669999999,2.249222669999999,1,-0.003,0.3175,66.84491978609627,66.84491978609627,2846765.8042907715,2.8467658042907713,2833800.676652393,2.833800676652393,2249222.669999999,2.249222669999999,1.2599022384263956,-0.45543358778713133,103.58496549932198,103.58496549932198,1,1,-0.003,2846754.4555664062,2846777.1530151367,2846765.8042907715,2833800.676652393,1.2599022384263956,-0.45543358778713133,
293,292,167.01_10,10,167.01,OK,,13789514.586336,13.789514586336,1084.984,0.004749799999999999,0.3175,469.7852918228468,2429034.3,2.4290342999999996,1,-0.113,0.3175,66.84491978609627,66.84491978609627,3945288.2766723633,3.9452882766723634,3969326.7346287575,3.969326734628757,2429034.3,2.4290342999999996,1.6341172023090649,0.6092953485434356,138.8357821756768,138.8357821756768,1,1,-0.113,3945265.579223633,3945310.9741210938,3945288.2766723633,3969326.7346287575,1.6341172023090649,0.6092953485434356,
294,293,169.01_10,10,169.01,OK,,13789514.586336,13.789514586336,1213.82585,0.004749799999999999,0.3175,308.6812609763641,4605701.399999999,4.605701399999999,1,-0.359,0.3175,66.84491978609627,66.84491978609627,9949830.24597168,9.949830245971679,9972435.08178752,9.972435081787518,4605701.399999999,4.605701399999999,2.165236999903537,0.22718815554658667,299.93981302215946,299.93981302215946,1,1,-0.359,9949784.851074219,9949875.64086914,9949830.24597168,9972435.08178752,2.165236999903537,0.2271881555465867,
295,294,17.01_10,10,17.01,OK,,13789514.586336,13.789514586336,3146.4536,0.001905,0.1524,533.1594969855714,3943237.5,3.9432375,1,-0.026,0.1524,80.0,80.0,4516469.573974609,4.516469573974609,4507620.070703247,4.507620070703246,3943237.5,3.9432375,1.1431267000030423,-0.19593851184908911,75.46157701295215,75.46157701295215,1,1,-0.026,4516378.7841796875,4516560.363769531,4516469.573974609,4507620.070703247,1.1431267000030423,-0.19593851184908911,
296,295,170.01_10,10,170.01,OK,,13789514.586336,13.789514586336,1216.53831,0.004749799999999999,0.3175,328.4204125964419,4605701.399999999,4.605701399999999,1,-0.285,0.3175,66.84491978609627,66.84491978609627,9285612.106323242,9.285612106323242,9347029.355709437,9.347029355709436,4605701.399999999,4.605701399999999,2.029447535550055,0.6614238101155622,280.20066140208166,280.20066140208166,1,1,-0.285,9285566.711425781,9285657.501220703,9285612.106323242,9347029.355709437,2.029447535550055,0.6614238101155622,
297,296,171.01_10,10,171.01,OK,,13789514.586336,13.789514586336,1301.9808,0.004749799999999999,0.3175,446.9018297876869,3280773.6,3.2807736000000003,1,-0.136,0.3175,66.84491978609627,66.84491978609627,5525189.590454102,5.525189590454102,5515967.47313912,5.51596747313912,3280773.6,3.2807736000000003,1.6813008593885053,-0.16691042296384537,161.71924421083668,161.71924421083668,1,1,-0.136,5525144.195556641,5525234.9853515625,5525189.590454102,5515967.47313912,1.6813008593885053,-0.16691042296384537,
298,297,18.01_10,10,18.01,OK,,13789514.586336,13.789514586336,3634.6964,0.001905,0.1524,541.6211536112595,4416425.999999999,4.416425999999999,1,0.001,0.1524,80.0,80.0,4407158.660888672,4.407158660888672,4408874.787893382,4.408874787893382,4416425.999999999,4.416425999999999,0.9982901984304464,0.038939533081479336,66.99992038726407,66.99992038726407,1,1,0.001,4407067.87109375,4407249.450683594,4407158.660888672,4408874.787893382,0.9982901984304464,0.038939533081479336,
299,298,180.01_10,10,180.01,OK,,13789514.586336,13.789514586336,1695.2875,0.004749799999999999,0.3175,510.321464143293,2981087.55,2.98108755,1,-0.062,0.3175,66.84491978609627,66.84491978609627,4056959.7244262695,4.056959724426269,4028023.1666708435,4.0280231666708435,2981087.55,2.98108755,1.351192509146819,-0.7132572103490185,98.29960985523059,98.29960985523059,1,1,-0.062,4056937.026977539,4056982.421875,4056959.7244262695,4028023.1666708435,1.351192509146819,-0.7132572103490185,
300,299,182.01_10,10,182.01,OK,,13789514.586336,13.789514586336,1803.7859,0.004749799999999999,0.3175,502.5044209311741,3217681.8,3.2176818,1,-0.089,0.3175,66.84491978609627,66.84491978609627,4687880.706787109,4.6878807067871096,4696190.540010339,4.696190540010338,3217681.8,3.2176818,1.4594950128413378,0.1772620453246241,106.11665306734949,106.11665306734949,1,1,-0.089,4687789.9169921875,4687971.496582031,4687880.706787109,4696190.540010339,1.4594950128413378,0.17726204532462408,
301,300,183.01_10,10,183.01,OK,,13789514.586336,13.789514586336,1830.9105,0.004749799999999999,0.3175,475.8805954029734,3943237.5,3.9432375,1,-0.109,0.3175,66.84491978609627,66.84491978609627,6124765.396118164,6.124765396118164,6077730.5376041625,6.077730537604162,3943237.5,3.9432375,1.5413047115737164,-0.7679454717369579,132.74047859555014,132.74047859555014,1,1,-0.109,6124720.001220703,6124810.791015625,6124765.396118164,6077730.5376041625,1.5413047115737164,-0.7679454717369579,
302,301,184.01_10,10,184.01,OK,,13789514.586336,13.789514586336,1871.5974,0.004749799999999999,0.3175,378.0279620342367,5331257.1,5.331257099999999,1,-0.326,0.3175,66.84491978609627,66.84491978609627,11440916.442871094,11.440916442871094,11440082.611035604,11.440082611035603,5331257.1,5.331257099999999,2.1458508558958083,-0.007288155976432167,230.5931119642869,230.5931119642869,1,1,-0.326,11440734.86328125,11441098.022460938,11440916.442871094,11440082.611035604,2.1458508558958083,-0.007288155976432167,
303,302,185.01_10,10,185.01,OK,,13789514.586336,13.789514586336,1871.5974,0.004749799999999999,0.3175,444.1070357450831,4700339.1,4.7003391,1,-0.149,0.3175,66.84491978609627,66.84491978609627,7931663.89465332,7.931663894653321,7975554.125271646,7.975554125271646,4700339.1,4.7003391,1.6968039870297118,0.5533546453968139,164.51403825344045,164.51403825344045,1,1,-0.149,7931618.499755859,7931709.289550781,7931663.89465332,7975554.125271646,1.6968039870297118,0.5533546453968138,
304,303,186.01_10,10,186.01,OK,,13789514.586336,13.789514586336,1898.722,0.004749799999999999,0.3175,486.4039967934542,3880145.699999999,3.8801456999999986,1,-0.092,0.3175,66.84491978609627,66.84491978609627,5772614.479064941,5.772614479064941,5774015.972763722,5.7740159727637215,3880145.699999999,3.8801456999999986,1.4880925664115456,0.024278317976423075,122.21707720506936,122.21707720506936,1,1,-0.092,5772591.781616211,5772637.176513672,5772614.479064941,5774015.972763722,1.4880925664115456,0.024278317976423075,
305,304,187.01_10,10,187.01,OK,,13789514.586336,13.789514586336,1966.5335,0.004749799999999999,0.3175,473.6778720134594,4227150.6,4.2271506,1,-0.119,0.3175,66.84491978609627,66.84491978609627,6668142.318725586,6.668142318725586,6601974.095240884,6.601974095240884,4227150.6,4.2271506,1.561802433828803,-0.9923037080190504,134.94320198506415,134.94320198506415,1,1,-0.119,6668096.923828125,6668187.713623047,6668142.318725586,6601974.095240884,1.561802433828803,-0.9923037080190504,
306,305,188.01_10,10,188.01,OK,,13789514.586336,13.789514586336,2047.9073,0.004749799999999999,0.3175,358.9477396832517,6372271.8,6.3722718,1,-0.335,0.3175,66.84491978609627,66.84491978609627,13584542.846679688,13.584542846679687,13696362.689720187,13.696362689720187,6372271.8,6.3722718,2.1493688781009292,0.823140272753681,249.67333431527186,249.67333431527186,1,1,-0.335,13583996.58203125,13585089.111328125,13584542.846679688,13696362.689720187,2.1493688781009292,0.823140272753681,
307,306,19.01_10,10,19.01,OK,,13789514.586336,13.789514586336,3851.6932,0.001905,0.1524,534.3102620736216,4858068.600000001,4.8580686,1,-0.018,0.1524,80.0,80.0,5275018.310546875,5.275018310546875,5274690.216750488,5.274690216750487,4858068.600000001,4.8580686,1.0857586936402024,-0.0062197660192254475,74.31081192490194,74.31081192490194,1,1,-0.018,5274291.9921875,5275744.62890625,5275018.310546875,5274690.216750488,1.0857586936402024,-0.0062197660192254475,
308,307,196.01_10,10,196.01,OK,,13789514.586336,13.789514586336,3037.9552,0.004749799999999999,0.3175,546.761517907559,4296551.58,4.29655158,1,0.015,0.3175,66.84491978609627,66.84491978609627,3795666.6946411133,3.7956666946411133,3798773.6006533164,3.798773600653316,4296551.58,4.29655158,0.8841447681755321,0.08185402623969969,61.85955609096459,61.85955609096459,1,1,0.015,3795643.997192383,3795689.3920898438,3795666.6946411133,3798773.6006533164,0.8841447681755321,0.08185402623969969,
309,308,197.01_10,10,197.01,OK,,13789514.586336,13.789514586336,3241.3897,0.004749799999999999,0.3175,533.1594969855714,5015798.1,5.0157981,1,-0.014,0.3175,66.84491978609627,66.84491978609627,5223449.70703125,5.22344970703125,5194649.703034494,5.194649703034494,5015798.1,5.0157981,1.035657655963962,-0.5513598409493334,75.46157701295215,75.46157701295215,1,1,-0.014,5221997.0703125,5224902.34375,5223449.70703125,5194649.703034494,1.035657655963962,-0.5513598409493335,
310,309,198.01_10,10,198.01,OK,,13789514.586336,13.789514586336,3254.952,0.004749799999999999,0.3175,532.0538974663252,4100967,4.100967,1,-0.09,0.3175,66.84491978609627,66.84491978609627,5342066.57409668,5.3420665740966795,5323117.999396505,5.323117999396505,4100967,4.100967,1.2980153216050032,-0.3547049524252508,76.56717653219835,76.56717653219835,1,1,-0.09,5342021.179199219,5342111.968994141,5342066.57409668,5323117.999396505,1.2980153216050032,-0.3547049524252508,
311,310,199.01_10,10,199.01,OK,,13789514.586336,13.789514586336,3390.575,0.004749799999999999,0.3175,502.5044209311741,5299711.199999999,5.299711199999999,1,-0.144,0.3175,66.84491978609627,66.84491978609627,8322740.936279297,8.322740936279297,8374495.7818045365,8.374495781804535,5299711.199999999,5.299711199999999,1.5801796486201998,0.6218485703386165,106.11665306734949,106.11665306734949,1,1,-0.144,8322650.146484375,8322831.726074219,8322740.936279297,8374495.7818045365,1.5801796486201998,0.6218485703386165,
312,311,2.01_10,10,2.01,OK,,13789514.586336,13.789514586336,2224.2172,0.001905,0.1524,515.3637281553491,3343865.4,3.3438654,1,-0.03,0.1524,80.0,80.0,4258762.741088867,4.2587627410888675,4299797.633201548,4.299797633201548,3343865.4,3.3438654,1.2858764091406156,0.9635402253516719,93.25734584317445,93.25734584317445,1,1,-0.03,4258717.346191406,4258808.135986328,4258762.741088867,4299797.633201548,1.2858764091406156,0.9635402253516719,
313,312,20.01_10,10,20.01,OK,,13789514.586336,13.789514586336,3905.9424,0.001905,0.1524,533.1594969855714,4889614.499999999,4.889614499999999,1,-0.026,0.1524,80.0,80.0,5438621.520996094,5.438621520996094,5459553.662776875,5.459553662776875,4889614.499999999,4.889614499999999,1.1165611650523526,0.3848795453033804,75.46157701295215,75.46157701295215,1,1,-0.026,5438439.94140625,5438803.1005859375,5438621.520996094,5459553.662776875,1.1165611650523526,0.3848795453033805,
314,313,200.01_10,10,200.01,OK,,13789514.586336,13.789514586336,3390.575,0.004749799999999999,0.3175,529.3024102089416,5299711.199999999,5.299711199999999,1,-0.027,0.3175,66.84491978609627,66.84491978609627,5792293.167114258,5.7922931671142575,5781904.526079333,5.781904526079333,5299711.199999999,5.299711199999999,1.090984830660081,-0.1793528182224258,79.31866378958193,79.31866378958193,1,1,-0.027,5792247.772216797,5792338.562011719,5792293.167114258,5781904.526079333,1.090984830660081,-0.1793528182224258,
315,314,201.01_10,10,201.01,OK,,13789514.586336,13.789514586336,3404.1373,0.004749799999999999,0.3175,486.4039967934542,5835991.5,5.8359915,1,-0.174,0.3175,66.84491978609627,66.84491978609627,9886595.153808594,9.886595153808594,9901995.670173632,9.901995670173632,5835991.5,5.8359915,1.696711804699104,0.1557716901061284,122.21707720506936,122.21707720506936,1,1,-0.174,9886413.57421875,9886776.733398438,9886595.153808594,9901995.670173632,1.696711804699104,0.1557716901061284,
316,315,202.01_10,10,202.01,OK,,13789514.586336,13.789514586336,3404.1373,0.004749799999999999,0.3175,514.2192081208643,5835991.5,5.8359915,1,-0.056,0.3175,66.84491978609627,66.84491978609627,7240163.421630859,7.240163421630859,7273883.228751645,7.273883228751645,5835991.5,5.8359915,1.246383451509764,0.4657326797354334,94.40186587765925,94.40186587765925,1,1,-0.056,7240072.6318359375,7240254.211425781,7240163.421630859,7273883.228751645,1.246383451509764,0.4657326797354334,
317,316,203.01_10,10,203.01,OK,,13789514.586336,13.789514586336,3458.3865,0.004749799999999999,0.3175,532.0538974663252,4763430.899999999,4.7634308999999995,1,-0.061,0.3175,66.84491978609627,66.84491978609627,5628826.141357422,5.628826141357422,5635258.428917091,5.6352584289170915,4763430.899999999,4.7634308999999995,1.1830251235337732,0.11427404929792848,76.56717653219835,76.56717653219835,1,1,-0.061,5628735.3515625,5628916.931152344,5628826.141357422,5635258.428917091,1.1830251235337732,0.11427404929792846,
318,317,204.01_10,10,204.01,OK,,13789514.586336,13.789514586336,3471.9488,0.004749799999999999,0.3175,500.8284331248028,5741353.8,5.7413538,1,-0.128,0.3175,66.84491978609627,66.84491978609627,8665835.571289062,8.665835571289062,8703085.073996514,8.703085073996514,5741353.8,5.7413538,1.5158593908629205,0.42984317439467223,107.79264087372076,107.79264087372076,1,1,-0.128,8665472.412109375,8666198.73046875,8665835.571289062,8703085.073996514,1.5158593908629205,0.4298431743946722,
319,318,205.01_10,10,205.01,OK,,13789514.586336,13.789514586336,3594.0095,0.004749799999999999,0.3175,446.3647917013494,6940098,6.940098,1,-0.284,0.3175,66.84491978609627,66.84491978609627,14435896.301269531,14.435896301269532,14397321.873766042,14.397321873766042,6940098,6.940098,2.0745127624661843,-0.2672118633887431,162.25628229717415,162.25628229717415,1,1,-0.284,14435623.168945312,14436169.43359375,14435896.301269531,14397321.873766042,2.0745127624661843,-0.2672118633887431,
320,319,206.01_10,10,206.01,OK,,13789514.586336,13.789514586336,3594.0095,0.004749799999999999,0.3175,479.8017497692331,6940098,6.940098,1,-0.148,0.3175,66.84491978609627,66.84491978609627,11056875.610351562,11.056875610351563,11065689.99229106,11.065689992291059,6940098,6.940098,1.5944573105871214,0.07971855929395397,128.8193242292905,128.8193242292905,1,1,-0.148,11056512.451171875,11057238.76953125,11056875.610351562,11065689.99229106,1.5944573105871214,0.07971855929395397,
321,320,207.01_10,10,207.01,OK,,13789514.586336,13.789514586336,3607.5718,0.004749799999999999,0.3175,475.8805954029734,6214542.3,6.2145423,1,-0.216,0.3175,66.84491978609627,66.84491978609627,11492212.677001953,11.492212677001953,11486404.246537276,11.486404246537274,6214542.3,6.2145423,1.8483105741411199,-0.05054231615728151,132.74047859555014,132.74047859555014,1,1,-0.216,11492121.887207031,11492303.466796875,11492212.677001953,11486404.246537276,1.8483105741411199,-0.05054231615728152,
322,321,208.01_10,10,208.01,OK,,13789514.586336,13.789514586336,3607.5718,0.004749799999999999,0.3175,507.0042521574854,6214542.3,6.2145423,1,-0.085,0.3175,66.84491978609627,66.84491978609627,8349977.874755859,8.34997787475586,8328830.561464769,8.328830561464768,6214542.3,6.2145423,1.340216247536809,-0.2532619080946829,101.61682184103819,101.61682184103819,1,1,-0.085,8349887.0849609375,8350068.664550781,8349977.874755859,8328830.561464769,1.340216247536809,-0.2532619080946829,
323,322,209.01_10,10,209.01,OK,,13789514.586336,13.789514586336,3648.2587,0.004749799999999999,0.3175,414.4136687668311,8170388.099999999,8.170388099999998,1,-0.334,0.3175,66.84491978609627,66.84491978609627,17931170.654296875,17.931170654296874,18056076.449156117,18.056076449156116,8170388.099999999,8.170388099999998,2.2099410980435703,0.6965847198008253,194.20740523169246,194.20740523169246,1,1,-0.334,17930078.125,17932263.18359375,17931170.654296875,18056076.449156117,2.2099410980435703,0.6965847198008253,
324,323,21.01_10,10,21.01,OK,,13789514.586336,13.789514586336,3919.5047,0.001905,0.1524,527.6049288929019,5425894.799999999,5.425894799999999,1,-0.012,0.1524,80.0,80.0,5960299.6826171875,5.960299682617188,5942194.877783458,5.942194877783457,5425894.799999999,5.425894799999999,1.09515482640457,-0.3037566195963467,81.01614510562172,81.01614510562172,1,1,-0.012,5959936.5234375,5960662.841796875,5960299.6826171875,5942194.877783458,1.09515482640457,-0.3037566195963467,
325,324,210.01_10,10,210.01,OK,,13789514.586336,13.789514586336,3648.2587,0.004749799999999999,0.3175,419.6055154000667,7949566.8,7.9495667999999995,1,-0.329,0.3175,66.84491978609627,66.84491978609627,17395558.166503906,17.395558166503907,17269732.45895155,17.26973245895155,7949566.8,7.9495667999999995,2.17241176700994,-0.7233208980591324,189.0155585984569,189.0155585984569,1,1,-0.329,17395285.034179688,17395831.298828125,17395558.166503906,17269732.45895155,2.17241176700994,-0.7233208980591322,
326,325,213.01_10,10,213.01,OK,,13789514.586336,13.789514586336,3783.8817,0.004749799999999999,0.3175,357.8882239746534,9968504.4,9.9685044,1,-0.457,0.3175,66.84491978609627,66.84491978609627,24624659.729003906,24.624659729003906,24626575.16858828,24.62657516858828,9968504.4,9.9685044,2.4704383105441856,0.007778542345169329,250.73285002387018,250.73285002387018,1,1,-0.457,24624249.267578125,24625070.190429688,24624659.729003906,24626575.16858828,2.4704383105441856,0.007778542345169329,
327,326,216.01_10,10,216.01,OK,,13789514.586336,13.789514586336,4258.5622,0.004749799999999999,0.3175,575.5619073129234,4006329.3,4.0063293,1,0.039,0.3175,66.84491978609627,66.84491978609627,1655637.7410888672,1.6556377410888672,1641215.9696978747,1.6412159696978748,4006329.3,4.0063293,0.4096557838363099,-0.8710704662668326,33.05916668560019,33.05916668560019,1,1,0.039,1655592.3461914062,1655683.1359863281,1655637.7410888672,1641215.9696978747,0.4096557838363099,-0.8710704662668326,
328,327,218.01_10,10,218.01,OK,,13789514.586336,13.789514586336,4367.060600000001,0.004749799999999999,0.3175,560.2185281912232,4810749.749999999,4.810749749999999,1,0.002,0.3175,66.84491978609627,66.84491978609627,3483554.0771484375,3.4835540771484377,3476298.902026839,3.476298902026839,4810749.749999999,4.810749749999999,0.7226106288373948,-0.2082693410500273,48.402545807300385,48.402545807300385,1,1,0.002,3483190.91796875,3483917.236328125,3483554.0771484375,3476298.902026839,0.7226106288373948,-0.20826934105002734,
329,328,219.01_10,10,219.01,OK,,13789514.586336,13.789514586336,4678.9935,0.004749799999999999,0.3175,546.6222730383822,5331257.1,5.331257099999999,1,-0.054,0.3175,66.84491978609627,66.84491978609627,5366171.2646484375,5.366171264648438,5351156.54207006,5.3511565420700595,5331257.1,5.331257099999999,1.0037325984653902,-0.2798032682499772,61.99880096014135,61.99880096014135,1,1,-0.054,5365808.10546875,5366534.423828125,5366171.2646484375,5351156.54207006,1.0037325984653902,-0.2798032682499772,
330,329,22.01_10,10,22.01,OK,,13789514.586336,13.789514586336,2264.9041,0.001905,0.6959599999999999,298.7481307875481,2116729.89,2.1167298900000002,1,-0.071,0.6959599999999999,365.33333333333326,365.33333333333326,3496446.2280273438,3.496446228027344,3496495.7025456578,3.4964957025456576,2116729.89,2.1167298900000002,1.6518383942438954,0.0014149943996684005,309.87294321097545,309.87294321097545,1,1,-0.071,3496264.6484375,3496627.8076171875,3496446.2280273438,3496495.7025456578,1.6518383942438954,0.0014149943996684005,
331,330,220.01_10,10,220.01,OK,,13789514.586336,13.789514586336,4773.9296,0.004749799999999999,0.3175,501.3875382441533,6372271.8,6.3722718,1,-0.205,0.3175,66.84491978609627,66.84491978609627,11421850.5859375,11.4218505859375,11506226.266721938,11.506226266721937,6372271.8,6.3722718,1.8056709801239077,0.738721629648356,107.23353575437028,107.23353575437028,1,1,-0.205,11418945.3125,11424755.859375,11421850.5859375,11506226.266721938,1.8056709801239077,0.7387216296483561,
332,331,221.01_10,10,221.01,OK,,13789514.586336,13.789514586336,4787.4919,0.004749799999999999,0.3175,549.4428208156231,5394348.899999999,5.3943489,1,-0.044,0.3175,66.84491978609627,66.84491978609627,5082543.9453125,5.0825439453125,5111607.287424143,5.111607287424143,5394348.899999999,5.3943489,0.9475855904359735,0.5718266762542757,59.17825318290045,59.17825318290045,1,1,-0.044,5079638.671875,5085449.21875,5082543.9453125,5111607.287424143,0.9475855904359735,0.5718266762542757,
333,332,222.01_10,10,222.01,OK,,13789514.586336,13.789514586336,4882.428,0.004749799999999999,0.3175,518.1409564264204,6687730.8,6.6877308,1,-0.124,0.3175,66.84491978609627,66.84491978609627,9367095.947265625,9.367095947265625,9383900.626093946,9.383900626093945,6687730.8,6.6877308,1.4031516678413471,0.17940116043358023,90.48011757210315,90.48011757210315,1,1,-0.124,9366369.62890625,9367822.265625,9367095.947265625,9383900.626093946,1.4031516678413471,0.17940116043358026,
334,333,224.01_10,10,224.01,OK,,13789514.586336,13.789514586336,4963.8018,0.004749799999999999,0.3175,503.6195159206283,6750822.600000001,6.7508226,1,-0.189,0.3175,66.84491978609627,66.84491978609627,11497387.6953125,11.4973876953125,11491001.313322598,11.491001313322597,6750822.600000001,6.7508226,1.70216312799015,-0.05554637417772405,105.00155807789525,105.00155807789525,1,1,-0.189,11494482.421875,11500292.96875,11497387.6953125,11491001.313322598,1.70216312799015,-0.05554637417772405,
